,time,data_rate,rssi,sensor,snr
692,2019-10-28 11:17:34.490078976+00:00,SF12BW125,-109,node3,-0.2
693,2019-10-28 11:17:40.038475008+00:00,SF12BW125,-99,node1,5.5
694,2019-10-28 11:18:40.607659008+00:00,SF12BW125,-113,node3,-1.2
695,2019-10-28 11:19:46.720387840+00:00,SF12BW125,-110,node3,-2.0
696,2019-10-28 11:19:49.609366784+00:00,SF12BW125,-112,node2,-8.0
697,2019-10-28 11:19:52.264986112+00:00,SF12BW125,-99,node1,5.0
698,2019-10-28 11:20:15.070353920+00:00,SF12BW125,-111,node2,-9.0
699,2019-10-28 11:20:44.467927040+00:00,SF12BW125,-113,node2,-6.5
700,2019-10-28 11:20:51.953017856+00:00,SF12BW125,-114,node2,-8.2
701,2019-10-28 11:20:52.834129152+00:00,SF12BW125,-109,node3,0.0
702,2019-10-28 11:21:53.691441152+00:00,SF12BW125,-110,node2,-7.5
703,2019-10-28 11:22:04.505161984+00:00,SF12BW125,-97,node1,6.5
704,2019-10-28 11:22:59.815478016+00:00,SF12BW125,-110,node2,-6.8
705,2019-10-28 11:23:03.730124032+00:00,SF12BW125,-112,node2,-7.0
706,2019-10-28 11:23:05.075588864+00:00,SF12BW125,-109,node3,-0.8
707,2019-10-28 11:23:10.620808960+00:00,SF12BW125,-102,node1,6.0
708,2019-10-28 11:24:09.852000+00:00,SF12BW125,-113,node2,-9.2
709,2019-10-28 11:24:11.188858112+00:00,SF12BW125,-108,node3,1.2
710,2019-10-28 11:24:16.737325824+00:00,SF12BW125,-96,node1,5.5
711,2019-10-28 11:25:16.713540096+00:00,SF12BW125,-112,node2,-8.2
712,2019-10-28 11:25:17.303940096+00:00,SF12BW125,-109,node3,-2.0
713,2019-10-28 11:26:22.833390848+00:00,SF12BW125,-113,node2,-10.8
714,2019-10-28 11:26:23.424993024+00:00,SF12BW125,-109,node3,0.0
715,2019-10-28 11:26:28.972654080+00:00,SF12BW125,-100,node1,6.5
716,2019-10-28 11:27:28.952893952+00:00,SF12BW125,-113,node2,-10.0
717,2019-10-28 11:27:29.537914112+00:00,SF12BW125,-106,node3,0.8
718,2019-10-28 11:27:32.534776832+00:00,SF12BW125,-113,node2,-8.8
719,2019-10-28 11:27:35.088794112+00:00,SF12BW125,-103,node1,5.8
720,2019-10-28 11:27:46.972902144+00:00,SF12BW125,-113,node2,-12.0
721,2019-10-28 11:28:41.208587776+00:00,SF12BW125,-97,node1,5.5
722,2019-10-28 11:28:58.810715904+00:00,SF12BW125,-111,node2,-5.2
723,2019-10-28 11:29:02.695472896+00:00,SF12BW125,-112,node2,-9.2
724,2019-10-28 11:29:47.318091008+00:00,SF12BW125,-97,node1,6.0
725,2019-10-28 11:30:08.812792064+00:00,SF12BW125,-112,node2,-7.0
726,2019-10-28 11:30:47.899607808+00:00,SF12BW125,-112,node3,-1.0
727,2019-10-28 11:30:53.436392192+00:00,SF12BW125,-101,node1,6.5
728,2019-10-28 11:31:54.012933120+00:00,SF12BW125,-108,node3,-0.2
729,2019-10-28 11:31:59.558958080+00:00,SF12BW125,-99,node1,5.2
730,2019-10-28 11:32:21.047816960+00:00,SF12BW125,-113,node2,-8.0
731,2019-10-28 11:33:00.121974016+00:00,SF12BW125,-106,node3,1.0
732,2019-10-28 11:33:05.674338048+00:00,SF12BW125,-99,node1,5.8
733,2019-10-28 11:33:27.825725952+00:00,SF12BW125,-111,node2,-6.0
734,2019-10-28 11:34:06.239481856+00:00,SF12BW125,-112,node3,-1.2
735,2019-10-28 11:34:11.786714112+00:00,SF12BW125,-99,node1,5.2
736,2019-10-28 11:34:35.214119936+00:00,SF12BW125,-113,node2,-8.2
737,2019-10-28 11:35:12.356651008+00:00,SF12BW125,-113,node3,-1.5
738,2019-10-28 11:35:17.910247936+00:00,SF12BW125,-102,node1,6.5
739,2019-10-28 11:35:29.061897984+00:00,SF12BW125,-112,node2,-9.5
740,2019-10-28 11:36:18.483163136+00:00,SF12BW125,-107,node3,-0.2
741,2019-10-28 11:36:24.026840832+00:00,SF12BW125,-102,node1,4.8
742,2019-10-28 11:36:35.168699904+00:00,SF12BW125,-114,node2,-8.5
743,2019-10-28 11:37:24.592807936+00:00,SF12BW125,-111,node3,-1.0
744,2019-10-28 11:37:30.138500864+00:00,SF12BW125,-100,node1,6.0
745,2019-10-28 11:37:41.290510848+00:00,SF12BW125,-109,node2,-6.8
746,2019-10-28 11:38:30.712280064+00:00,SF12BW125,-108,node3,-1.2
747,2019-10-28 11:38:47.410821888+00:00,SF12BW125,-113,node2,-8.8
748,2019-10-28 11:39:42.370592+00:00,SF12BW125,-102,node1,4.5
749,2019-10-28 11:39:53.528928+00:00,SF12BW125,-111,node2,-7.2
750,2019-10-28 11:40:42.947277056+00:00,SF12BW125,-109,node3,0.0
751,2019-10-28 11:40:48.488733952+00:00,SF12BW125,-98,node1,5.8
752,2019-10-28 11:40:59.643953920+00:00,SF12BW125,-112,node2,-6.5
753,2019-10-28 11:41:49.059779840+00:00,SF12BW125,-112,node3,-1.8
754,2019-10-28 11:41:54.606089984+00:00,SF12BW125,-103,node1,5.2
755,2019-10-28 11:42:05.759657984+00:00,SF12BW125,-113,node2,-8.8
756,2019-10-28 11:42:55.179747072+00:00,SF12BW125,-112,node3,-2.8
757,2019-10-28 11:43:00.728506112+00:00,SF12BW125,-101,node1,5.5
758,2019-10-28 11:43:11.876871936+00:00,SF12BW125,-111,node2,-7.8
759,2019-10-28 11:44:06.845640960+00:00,SF12BW125,-101,node1,6.2
760,2019-10-28 11:44:17.999346944+00:00,SF12BW125,-114,node2,-8.5
761,2019-10-28 11:45:12.961273856+00:00,SF12BW125,-103,node1,5.2
762,2019-10-28 11:46:13.526673920+00:00,SF12BW125,-113,node3,-1.0
763,2019-10-28 11:46:19.081325056+00:00,SF12BW125,-103,node1,4.8
764,2019-10-28 11:46:30.228709888+00:00,SF12BW125,-113,node2,-8.5
765,2019-10-28 11:47:19.645198080+00:00,SF12BW125,-108,node3,-1.2
766,2019-10-28 11:47:25.194246144+00:00,SF12BW125,-101,node1,5.0
767,2019-10-28 11:48:25.769031168+00:00,SF12BW125,-107,node3,-0.8
768,2019-10-28 11:48:31.316737792+00:00,SF12BW125,-103,node1,6.0
769,2019-10-28 11:48:42.464580096+00:00,SF12BW125,-113,node2,-7.8
770,2019-10-28 11:49:31.881277952+00:00,SF12BW125,-113,node3,-1.2
771,2019-10-28 11:49:48.587891968+00:00,SF12BW125,-114,node2,-6.5
772,2019-10-28 11:50:43.552839936+00:00,SF12BW125,-102,node1,6.2
773,2019-10-28 11:50:54.700929024+00:00,SF12BW125,-112,node2,-5.2
774,2019-10-28 11:51:44.119580928+00:00,SF12BW125,-108,node3,0.2
775,2019-10-28 11:51:49.659166976+00:00,SF12BW125,-99,node1,5.2
776,2019-10-28 11:52:00.818299136+00:00,SF12BW125,-112,node2,-6.0
777,2019-10-28 11:52:55.783361792+00:00,SF12BW125,-100,node1,7.8
778,2019-10-28 11:53:06.933382144+00:00,SF12BW125,-114,node2,-5.5
779,2019-10-28 11:53:56.354770944+00:00,SF12BW125,-112,node3,3.0
780,2019-10-28 11:54:01.902977024+00:00,SF12BW125,-99,node1,7.8
781,2019-10-28 11:54:13.048444928+00:00,SF12BW125,-118,node2,-4.0
782,2019-10-28 11:55:02.474428928+00:00,SF12BW125,-111,node3,0.5
783,2019-10-28 11:55:19.169778176+00:00,SF12BW125,-114,node2,-5.8
784,2019-10-28 11:56:08.587214080+00:00,SF12BW125,-109,node3,-0.5
785,2019-10-28 11:56:14.135819008+00:00,SF12BW125,-97,node1,5.8
786,2019-10-28 11:56:25.281905920+00:00,SF12BW125,-113,node2,-6.5
787,2019-10-28 11:57:14.711597824+00:00,SF12BW125,-108,node3,-0.8
788,2019-10-28 11:57:20.245901056+00:00,SF12BW125,-102,node1,7.5
789,2019-10-28 11:57:31.399190016+00:00,SF12BW125,-113,node2,-10.0
790,2019-10-28 11:58:20.825093120+00:00,SF12BW125,-109,node3,0.0
791,2019-10-28 11:58:26.364260864+00:00,SF12BW125,-98,node1,7.2
792,2019-10-28 11:59:26.943355136+00:00,SF12BW125,-108,node3,0.8
793,2019-10-28 11:59:32.487515904+00:00,SF12BW125,-102,node1,7.2
794,2019-10-28 11:59:43.637595904+00:00,SF12BW125,-112,node2,-7.0
795,2019-10-28 12:00:33.056075008+00:00,SF12BW125,-109,node3,0.2
796,2019-10-28 12:00:49.749600768+00:00,SF12BW125,-110,node2,-7.2
797,2019-10-28 12:01:39.173431040+00:00,SF12BW125,-108,node3,0.0
798,2019-10-28 12:01:44.719248128+00:00,SF12BW125,-99,node1,6.2
799,2019-10-28 12:01:55.868087040+00:00,SF12BW125,-113,node2,-8.8
800,2019-10-28 12:02:45.290128896+00:00,SF12BW125,-111,node3,-0.5
801,2019-10-28 12:02:50.837917952+00:00,SF12BW125,-100,node1,5.8
802,2019-10-28 12:03:02.113282048+00:00,SF12BW125,-112,node2,-7.0
803,2019-10-28 12:03:51.413197056+00:00,SF12BW125,-110,node3,-2.0
804,2019-10-28 12:05:03.073665024+00:00,SF12BW125,-105,node1,5.0
805,2019-10-28 12:05:14.224327936+00:00,SF12BW125,-112,node2,-8.2
806,2019-10-28 12:06:03.648461056+00:00,SF12BW125,-107,node3,-1.0
807,2019-10-28 12:06:09.189977856+00:00,SF12BW125,-105,node1,4.5
808,2019-10-28 12:06:20.341249024+00:00,SF12BW125,-111,node2,-8.5
809,2019-10-28 12:07:15.300075008+00:00,SF12BW125,-101,node1,5.8
810,2019-10-28 12:07:26.453899008+00:00,SF12BW125,-113,node2,-7.5
811,2019-10-28 12:08:15.881200128+00:00,SF12BW125,-109,node3,0.0
812,2019-10-28 12:08:21.418435072+00:00,SF12BW125,-102,node1,6.5
813,2019-10-28 12:08:32.572529152+00:00,SF12BW125,-113,node2,-8.8
814,2019-10-28 12:09:27.537388032+00:00,SF12BW125,-99,node1,6.0
815,2019-10-28 12:09:38.694978048+00:00,SF12BW125,-113,node2,-8.8
816,2019-10-28 12:10:28.110415104+00:00,SF12BW125,-109,node3,0.0
817,2019-10-28 12:10:33.653153792+00:00,SF12BW125,-98,node1,6.0
818,2019-10-28 12:10:44.809672192+00:00,SF12BW125,-113,node2,-7.5
819,2019-10-28 12:11:34.231951104+00:00,SF12BW125,-113,node3,-0.8
820,2019-10-28 12:11:39.778390784+00:00,SF12BW125,-103,node1,5.8
821,2019-10-28 12:11:50.931341824+00:00,SF12BW125,-112,node2,-9.2
822,2019-10-28 12:12:45.893035776+00:00,SF12BW125,-101,node1,5.2
823,2019-10-28 12:12:57.111000064+00:00,SF12BW125,-113,node2,-8.5
824,2019-10-28 12:13:46.462970880+00:00,SF12BW125,-109,node3,-0.2
825,2019-10-28 12:13:52.010799872+00:00,SF12BW125,-101,node1,6.0
826,2019-10-28 12:14:03.159801856+00:00,SF12BW125,-113,node2,-9.0
827,2019-10-28 12:14:58.121421056+00:00,SF12BW125,-103,node1,7.0
828,2019-10-28 12:16:04.234639872+00:00,SF12BW125,-101,node1,7.2
829,2019-10-28 12:16:15.399038976+00:00,SF12BW125,-114,node2,-13.8
830,2019-10-28 12:17:04.812535040+00:00,SF12BW125,-113,node3,1.0
831,2019-10-28 12:17:21.509094912+00:00,SF12BW125,-117,node2,-11.5
832,2019-10-28 12:18:10.929207040+00:00,SF12BW125,-110,node3,4.2
833,2019-10-28 12:18:16.471132928+00:00,SF12BW125,-97,node1,8.8
834,2019-10-28 12:18:27.627739904+00:00,SF12BW125,-115,node2,-10.2
835,2019-10-28 12:19:17.052412160+00:00,SF12BW125,-108,node3,0.5
836,2019-10-28 12:19:33.743634944+00:00,SF12BW125,-113,node2,-11.8
837,2019-10-28 12:20:23.164352+00:00,SF12BW125,-109,node3,0.5
838,2019-10-28 12:20:28.705404928+00:00,SF12BW125,-102,node1,6.2
839,2019-10-28 12:21:29.278019840+00:00,SF12BW125,-112,node3,-0.2
840,2019-10-28 12:21:34.827794944+00:00,SF12BW125,-103,node1,5.2
841,2019-10-28 12:21:45.981331968+00:00,SF12BW125,-112,node2,-13.5
842,2019-10-28 12:22:40.937964800+00:00,SF12BW125,-101,node1,6.2
843,2019-10-28 12:22:52.101515008+00:00,SF12BW125,-113,node2,-9.5
844,2019-10-28 12:23:41.513022976+00:00,SF12BW125,-109,node3,1.0
845,2019-10-28 12:23:47.056334848+00:00,SF12BW125,-101,node1,5.8
846,2019-10-28 12:24:47.631649024+00:00,SF12BW125,-107,node3,1.5
847,2019-10-28 12:24:53.174123008+00:00,SF12BW125,-101,node1,5.5
848,2019-10-28 12:25:04.332390912+00:00,SF12BW125,-112,node2,-9.8
849,2019-10-28 12:25:59.290653952+00:00,SF12BW125,-99,node1,5.8
850,2019-10-28 12:26:59.870193920+00:00,SF12BW125,-109,node3,0.0
851,2019-10-28 12:27:05.414469120+00:00,SF12BW125,-101,node1,5.8
852,2019-10-28 12:27:16.571824128+00:00,SF12BW125,-112,node2,-11.5
853,2019-10-28 12:28:05.983771136+00:00,SF12BW125,-108,node3,0.5
854,2019-10-28 12:28:22.682420992+00:00,SF12BW125,-113,node2,-12.0
855,2019-10-28 12:29:12.098084864+00:00,SF12BW125,-108,node3,1.2
856,2019-10-28 12:29:17.644166912+00:00,SF12BW125,-101,node1,5.8
857,2019-10-28 12:29:28.804569856+00:00,SF12BW125,-112,node2,-11.2
858,2019-10-28 12:30:18.215086848+00:00,SF12BW125,-107,node3,2.2
859,2019-10-28 12:30:23.763374080+00:00,SF12BW125,-100,node1,5.2
860,2019-10-28 12:30:34.920954880+00:00,SF12BW125,-112,node2,-12.0
861,2019-10-28 12:31:24.332928+00:00,SF12BW125,-107,node3,0.8
862,2019-10-28 12:31:29.875673088+00:00,SF12BW125,-103,node1,5.5
863,2019-10-28 12:31:41.037014016+00:00,SF12BW125,-112,node2,-11.0
864,2019-10-28 12:32:30.453315072+00:00,SF12BW125,-107,node3,1.8
865,2019-10-28 12:32:47.155542016+00:00,SF12BW125,-113,node2,-9.5
866,2019-10-28 12:33:42.115542784+00:00,SF12BW125,-105,node1,4.5
867,2019-10-28 12:33:53.271887104+00:00,SF12BW125,-113,node2,-10.0
868,2019-10-28 12:34:42.683751936+00:00,SF12BW125,-107,node3,1.8
869,2019-10-28 12:34:48.232899840+00:00,SF12BW125,-102,node1,6.2
870,2019-10-28 12:34:59.383974912+00:00,SF12BW125,-115,node2,-13.0
871,2019-10-28 12:35:54.343796992+00:00,SF12BW125,-100,node1,6.0
872,2019-10-28 13:40:19.225945088+00:00,SF12BW125,-106,node1,0.8
873,2019-10-28 13:40:20.526628864+00:00,SF12BW125,-111,node2,-6.5
874,2019-10-28 13:40:24.590426880+00:00,SF12BW125,-114,node3,-5.8
875,2019-10-28 13:41:25.337775104+00:00,SF12BW125,-106,node1,2.0
876,2019-10-28 13:41:26.641522944+00:00,SF12BW125,-112,node2,-4.5
877,2019-10-28 13:41:30.709064960+00:00,SF12BW125,-113,node3,-5.0
878,2019-10-28 13:42:31.456023040+00:00,SF12BW125,-109,node1,2.5
879,2019-10-28 13:42:32.759448064+00:00,SF12BW125,-113,node2,-4.5
880,2019-10-28 13:43:37.575045120+00:00,SF12BW125,-107,node1,1.8
881,2019-10-28 13:43:38.873945856+00:00,SF12BW125,-111,node2,-3.2
882,2019-10-28 13:43:42.942959104+00:00,SF12BW125,-113,node3,-6.0
883,2019-10-28 13:44:43.693038848+00:00,SF12BW125,-107,node1,1.5
884,2019-10-28 13:44:44.988606976+00:00,SF12BW125,-113,node2,-4.0
885,2019-10-28 13:44:49.056508160+00:00,SF12BW125,-113,node3,-6.8
886,2019-10-28 13:45:49.807282944+00:00,SF12BW125,-112,node1,-1.2
887,2019-10-28 13:45:51.109318912+00:00,SF12BW125,-113,node2,-4.2
888,2019-10-28 13:45:55.173347840+00:00,SF12BW125,-113,node3,-6.5
889,2019-10-28 13:46:55.916654080+00:00,SF12BW125,-108,node1,0.8
890,2019-10-28 13:46:57.226295040+00:00,SF12BW125,-113,node2,-4.5
891,2019-10-28 13:47:01.288704+00:00,SF12BW125,-112,node3,-6.5
892,2019-10-28 13:48:02.042459904+00:00,SF12BW125,-107,node1,0.8
893,2019-10-28 13:48:03.341104128+00:00,SF12BW125,-110,node2,-3.5
894,2019-10-28 13:49:09.462330112+00:00,SF12BW125,-112,node2,-4.2
895,2019-10-28 13:49:13.524653824+00:00,SF12BW125,-112,node3,-7.2
896,2019-10-28 13:51:20.387468032+00:00,SF12BW125,-109,node1,1.0
897,2019-10-28 13:51:21.699585792+00:00,SF12BW125,-113,node2,-5.0
898,2019-10-28 13:51:25.759894016+00:00,SF12BW125,-113,node3,-7.5
899,2019-10-28 13:52:26.509512960+00:00,SF12BW125,-109,node1,0.8
900,2019-10-28 13:52:27.815433984+00:00,SF12BW125,-113,node2,-4.2
901,2019-10-28 13:52:31.880045056+00:00,SF12BW125,-112,node3,-7.0
902,2019-10-28 13:53:32.625976064+00:00,SF12BW125,-106,node1,1.2
903,2019-10-28 13:53:33.924252160+00:00,SF12BW125,-113,node2,-4.8
904,2019-10-28 13:54:38.742811904+00:00,SF12BW125,-109,node1,1.0
905,2019-10-28 13:54:40.039473152+00:00,SF12BW125,-113,node2,-4.5
906,2019-10-28 13:54:44.118393856+00:00,SF12BW125,-113,node3,-5.2
907,2019-10-28 13:55:44.852143104+00:00,SF12BW125,-108,node1,0.8
908,2019-10-28 13:55:46.164238848+00:00,SF12BW125,-112,node2,-4.8
909,2019-10-28 13:55:50.230048+00:00,SF12BW125,-113,node3,-6.2
910,2019-10-28 13:56:50.976596992+00:00,SF12BW125,-109,node1,1.8
911,2019-10-28 13:56:52.278373888+00:00,SF12BW125,-113,node2,-4.5
912,2019-10-28 13:56:56.344158976+00:00,SF12BW125,-111,node3,-7.0
913,2019-10-28 13:57:58.395685888+00:00,SF12BW125,-111,node2,-5.0
914,2019-10-28 13:58:02.465952+00:00,SF12BW125,-113,node3,-6.5
915,2019-10-28 13:59:03.211323136+00:00,SF12BW125,-107,node1,1.8
916,2019-10-28 13:59:04.514301184+00:00,SF12BW125,-112,node2,-4.8
917,2019-10-28 13:59:08.587533824+00:00,SF12BW125,-113,node3,-5.5
918,2019-10-28 14:00:09.324899840+00:00,SF12BW125,-109,node1,0.5
919,2019-10-28 14:00:10.625574144+00:00,SF12BW125,-111,node2,-3.5
920,2019-10-28 14:00:14.701622016+00:00,SF12BW125,-112,node3,-6.5
921,2019-10-28 14:01:15.443592960+00:00,SF12BW125,-108,node1,0.5
922,2019-10-28 14:01:16.742593024+00:00,SF12BW125,-113,node2,-3.8
923,2019-10-28 14:01:20.817473792+00:00,SF12BW125,-110,node3,-7.0
924,2019-10-28 14:02:21.564369920+00:00,SF12BW125,-108,node1,1.0
925,2019-10-28 14:02:22.866221824+00:00,SF12BW125,-113,node2,-3.8
926,2019-10-28 14:02:26.930898944+00:00,SF12BW125,-113,node3,-6.0
927,2019-10-28 14:03:27.683264+00:00,SF12BW125,-109,node1,0.8
928,2019-10-28 14:03:28.984363008+00:00,SF12BW125,-111,node2,-5.0
929,2019-10-28 14:03:33.053696+00:00,SF12BW125,-113,node3,-5.8
930,2019-10-28 14:04:33.793832960+00:00,SF12BW125,-108,node1,0.8
931,2019-10-28 14:04:39.170053120+00:00,SF12BW125,-113,node3,-7.2
932,2019-10-28 14:05:39.905064960+00:00,SF12BW125,-106,node1,1.2
933,2019-10-28 14:05:41.211206912+00:00,SF12BW125,-111,node2,-3.8
934,2019-10-28 14:05:45.292321024+00:00,SF12BW125,-113,node3,-5.5
935,2019-10-28 14:06:46.025854976+00:00,SF12BW125,-109,node1,0.5
936,2019-10-28 14:06:47.328290816+00:00,SF12BW125,-111,node2,-4.5
937,2019-10-28 14:06:51.404040192+00:00,SF12BW125,-113,node3,-7.5
938,2019-10-28 14:07:52.137597184+00:00,SF12BW125,-107,node1,1.0
939,2019-10-28 14:07:53.449861120+00:00,SF12BW125,-111,node2,-4.2
940,2019-10-28 14:08:59.560339968+00:00,SF12BW125,-113,node2,-4.2
941,2019-10-28 14:09:03.633736960+00:00,SF12BW125,-113,node3,-8.0
942,2019-10-28 14:10:04.375507200+00:00,SF12BW125,-109,node1,0.8
943,2019-10-28 14:10:05.684265984+00:00,SF12BW125,-113,node2,-3.8
944,2019-10-28 14:10:09.748944128+00:00,SF12BW125,-112,node3,-6.8
945,2019-10-28 14:11:11.797824+00:00,SF12BW125,-112,node2,-4.2
946,2019-10-28 14:11:15.870231040+00:00,SF12BW125,-111,node3,-6.2
947,2019-10-28 14:12:16.607554048+00:00,SF12BW125,-108,node1,1.0
948,2019-10-28 14:12:17.919064064+00:00,SF12BW125,-112,node2,-4.2
949,2019-10-28 14:12:21.987415040+00:00,SF12BW125,-113,node3,-7.0
950,2019-10-28 14:13:22.727091200+00:00,SF12BW125,-108,node1,1.0
951,2019-10-28 14:13:24.028420864+00:00,SF12BW125,-112,node2,-4.8
952,2019-10-28 14:13:28.105392896+00:00,SF12BW125,-113,node3,-6.5
953,2019-10-28 14:14:28.841260800+00:00,SF12BW125,-109,node1,1.5
954,2019-10-28 14:14:30.152472064+00:00,SF12BW125,-113,node2,-4.0
955,2019-10-28 14:14:34.229922048+00:00,SF12BW125,-111,node3,-7.5
956,2019-10-28 14:15:34.952944128+00:00,SF12BW125,-109,node1,1.8
957,2019-10-28 14:16:42.381628160+00:00,SF12BW125,-111,node2,-4.2
958,2019-10-28 14:16:46.464190976+00:00,SF12BW125,-111,node3,-7.0
959,2019-10-28 14:17:47.187570944+00:00,SF12BW125,-109,node1,-0.2
960,2019-10-28 14:17:48.496675072+00:00,SF12BW125,-111,node2,-4.2
961,2019-10-28 14:17:52.579896064+00:00,SF12BW125,-112,node3,-8.0
962,2019-10-28 14:18:53.306312960+00:00,SF12BW125,-108,node1,1.0
963,2019-10-28 14:18:54.628249856+00:00,SF12BW125,-112,node2,-4.5
964,2019-10-28 14:18:58.699767040+00:00,SF12BW125,-111,node3,-8.0
965,2019-10-28 14:20:04.810568960+00:00,SF12BW125,-112,node3,-5.8
966,2019-10-28 14:21:05.540273920+00:00,SF12BW125,-109,node1,0.0
967,2019-10-28 14:21:06.852468992+00:00,SF12BW125,-111,node2,-5.8
968,2019-10-28 14:22:11.661103872+00:00,SF12BW125,-108,node1,0.8
969,2019-10-28 14:22:12.971527936+00:00,SF12BW125,-113,node2,-4.2
970,2019-10-28 14:22:17.051484160+00:00,SF12BW125,-114,node3,-7.8
971,2019-10-28 14:23:17.777024+00:00,SF12BW125,-107,node1,-0.2
972,2019-10-28 14:23:19.089113856+00:00,SF12BW125,-112,node2,-4.0
973,2019-10-28 14:23:23.198735104+00:00,SF12BW125,-112,node3,-7.0
974,2019-10-28 14:24:23.896344832+00:00,SF12BW125,-107,node1,1.0
975,2019-10-28 14:24:25.197277184+00:00,SF12BW125,-111,node2,-4.2
976,2019-10-28 14:24:29.292222976+00:00,SF12BW125,-111,node3,-5.5
977,2019-10-28 14:25:30.005182976+00:00,SF12BW125,-109,node1,0.5
978,2019-10-28 14:25:31.319272960+00:00,SF12BW125,-111,node2,-4.2
979,2019-10-28 14:27:42.247828992+00:00,SF12BW125,-111,node1,0.0
980,2019-10-28 14:27:43.556632064+00:00,SF12BW125,-113,node2,-5.2
981,2019-10-28 14:27:47.633379840+00:00,SF12BW125,-112,node3,-7.8
982,2019-10-28 14:28:48.357337856+00:00,SF12BW125,-108,node1,0.0
983,2019-10-28 14:28:49.667954944+00:00,SF12BW125,-112,node2,-4.0
984,2019-10-28 14:28:53.747056128+00:00,SF12BW125,-110,node3,-7.0
985,2019-10-28 14:29:54.475994112+00:00,SF12BW125,-108,node1,0.0
986,2019-10-28 14:29:55.795620864+00:00,SF12BW125,-111,node2,-4.5
987,2019-10-28 14:31:00.590333952+00:00,SF12BW125,-108,node1,0.5
988,2019-10-28 14:31:01.903016960+00:00,SF12BW125,-110,node2,-4.8
989,2019-10-28 14:31:06.000503040+00:00,SF12BW125,-112,node3,-7.5
990,2019-10-28 14:32:06.707142144+00:00,SF12BW125,-109,node1,1.0
991,2019-10-28 14:32:12.095452160+00:00,SF12BW125,-112,node3,-8.2
992,2019-10-28 14:33:12.825242112+00:00,SF12BW125,-108,node1,0.2
993,2019-10-28 14:33:14.135490816+00:00,SF12BW125,-108,node2,-3.2
994,2019-10-28 14:33:18.216214784+00:00,SF12BW125,-110,node3,-7.0
995,2019-10-28 14:34:18.941329920+00:00,SF12BW125,-108,node1,0.2
996,2019-10-28 14:34:20.252774912+00:00,SF12BW125,-113,node2,-5.2
997,2019-10-28 14:34:24.331897856+00:00,SF12BW125,-112,node3,-7.0
998,2019-10-28 14:35:25.064559104+00:00,SF12BW125,-109,node1,0.8
999,2019-10-28 14:35:26.366745088+00:00,SF12BW125,-113,node2,-5.2
1000,2019-10-28 14:35:30.447698944+00:00,SF12BW125,-112,node3,-6.5
1001,2019-10-28 14:36:31.172669952+00:00,SF12BW125,-108,node1,-0.8
1002,2019-10-28 14:36:32.487739136+00:00,SF12BW125,-112,node2,-4.8
1003,2019-10-28 14:37:38.602251008+00:00,SF12BW125,-109,node2,-5.0
1004,2019-10-28 14:37:42.714167040+00:00,SF12BW125,-113,node3,-8.2
1005,2019-10-28 14:38:43.412668928+00:00,SF12BW125,-109,node1,0.5
1006,2019-10-28 14:38:44.714977024+00:00,SF12BW125,-113,node2,-4.8
1007,2019-10-28 14:38:48.797091840+00:00,SF12BW125,-113,node3,-7.8
1008,2019-10-28 14:39:49.521726976+00:00,SF12BW125,-109,node1,0.5
1009,2019-10-28 14:39:50.832663040+00:00,SF12BW125,-112,node2,-4.5
1010,2019-10-28 14:39:54.910088960+00:00,SF12BW125,-113,node3,-8.5
1011,2019-10-28 14:40:55.636492032+00:00,SF12BW125,-109,node1,-0.2
1012,2019-10-28 14:41:01.034816+00:00,SF12BW125,-109,node3,-7.2
1013,2019-10-28 14:42:01.756563968+00:00,SF12BW125,-108,node1,0.5
1014,2019-10-28 14:42:03.066687232+00:00,SF12BW125,-112,node2,-4.5
1015,2019-10-28 14:43:09.185581056+00:00,SF12BW125,-113,node2,-5.5
1016,2019-10-28 14:43:13.260781056+00:00,SF12BW125,-111,node3,-8.2
1017,2019-10-28 14:44:13.991004928+00:00,SF12BW125,-109,node1,0.5
1018,2019-10-28 14:44:15.307905792+00:00,SF12BW125,-109,node2,-5.0
1019,2019-10-28 14:44:19.384247040+00:00,SF12BW125,-113,node3,-8.5
1020,2019-10-28 14:45:20.107147008+00:00,SF12BW125,-109,node1,-0.5
1021,2019-10-28 14:45:21.422921984+00:00,SF12BW125,-113,node2,-5.8
1022,2019-10-28 14:45:25.496342016+00:00,SF12BW125,-113,node3,-7.5
1023,2019-10-28 14:46:26.240414976+00:00,SF12BW125,-107,node1,0.0
1024,2019-10-28 14:46:27.539992064+00:00,SF12BW125,-113,node2,-5.8
1025,2019-10-28 14:46:31.622668032+00:00,SF12BW125,-112,node3,-9.0
1026,2019-10-28 14:47:32.340763136+00:00,SF12BW125,-107,node1,-1.2
1027,2019-10-28 14:47:33.658425088+00:00,SF12BW125,-112,node2,-5.5
1028,2019-10-28 14:47:37.728873984+00:00,SF12BW125,-113,node3,-8.5
1029,2019-10-28 14:48:43.851535104+00:00,SF12BW125,-111,node3,-7.0
1030,2019-10-28 14:49:44.575184128+00:00,SF12BW125,-107,node1,0.5
1031,2019-10-28 14:49:45.891234048+00:00,SF12BW125,-112,node2,-5.8
1032,2019-10-28 14:49:49.969389056+00:00,SF12BW125,-112,node3,-7.5
1033,2019-10-29 08:26:00.898576896+00:00,SF12BW125,-113,node1,1.8
1034,2019-10-29 08:26:49.261420032+00:00,SF12BW125,-114,node2,-1.8
